#Global detector geometry and transforamtion; lengths given in cm
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 10
Gtower_dy 15
Gtower_dz 60
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 1	17	10	0	4.5	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	17	11	0	4.5	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	17	12	0	4.5	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	17	13	0	4.5	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	17	14	0	4.5	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	17	15	0	4.5	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	17	16	0	4.5	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	17	17	0	4.5	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	18	10	0	3	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	18	11	0	3	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	18	12	0	3	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	18	13	0	3	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	18	14	0	3	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	18	15	0	3	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	18	16	0	3	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	18	17	0	3	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	19	10	0	1.5	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	19	11	0	1.5	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	19	12	0	1.5	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	19	13	0	1.5	-0.354	1831.5	1.5	1.4	1.4	0	0	0
