ID,Radius,Pad,U,G,Pin,PinColID,PinRowID,FEE,FEE_Connector,FEE_Chan
140,4,10,2,1,B17,1,17,7.0,J1,92
164,4,11,2,1,C17,2,17,7.0,J1,93
188,4,12,2,1,D17,3,17,7.0,J1,90
212,4,13,2,1,E17,4,17,7.0,J1,91
236,4,14,2,1,F17,5,17,7.0,J1,88
252,4,15,2,1,E16,4,16,7.0,J1,94
398,4,16,4,1,B19,1,19,6.0,J1,82
422,4,17,4,1,C19,2,19,6.0,J1,83
446,4,18,4,1,D19,3,19,6.0,J1,80
470,4,19,4,1,E19,4,19,6.0,J1,81
494,4,20,4,1,F19,5,19,6.0,J1,78
397,4,21,4,1,B18,1,18,6.0,J1,89
421,4,22,4,1,C18,2,18,6.0,J1,86
445,4,23,4,1,D18,3,18,6.0,J1,87
469,4,24,4,1,E18,4,18,6.0,J1,84
396,4,25,4,1,B17,1,17,6.0,J1,92
420,4,26,4,1,C17,2,17,6.0,J1,93
444,4,27,4,1,D17,3,17,6.0,J1,90
468,4,28,4,1,E17,4,17,6.0,J1,91
492,4,29,4,1,F17,5,17,6.0,J1,88
508,4,30,4,1,E16,4,16,6.0,J1,94
493,4,31,4,1,F18,5,18,6.0,J1,85
654,4,32,6,1,B19,1,19,5.0,J1,82
678,4,33,6,1,C19,2,19,5.0,J1,83
702,4,34,6,1,D19,3,19,5.0,J1,80
726,4,35,6,1,E19,4,19,5.0,J1,81
653,4,36,6,1,B18,1,18,5.0,J1,89
677,4,37,6,1,C18,2,18,5.0,J1,86
652,4,38,6,1,B17,1,17,5.0,J1,92
676,4,39,6,1,C17,2,17,5.0,J1,93
700,4,40,6,1,D17,3,17,5.0,J1,90
724,4,41,6,1,E17,4,17,5.0,J1,91
748,4,42,6,1,F17,5,17,5.0,J1,88
764,4,43,6,1,E16,4,16,5.0,J1,94
701,4,44,6,1,D18,3,18,5.0,J1,87
725,4,45,6,1,E18,4,18,5.0,J1,84
749,4,46,6,1,F18,5,18,5.0,J1,85
750,4,47,6,1,F19,5,19,5.0,J1,78
910,4,48,8,1,B19,1,19,4.0,J1,82
909,4,49,8,1,B18,1,18,4.0,J1,89
933,4,50,8,1,C18,2,18,4.0,J1,86
908,4,51,8,1,B17,1,17,4.0,J1,92
932,4,52,8,1,C17,2,17,4.0,J1,93
956,4,53,8,1,D17,3,17,4.0,J1,90
980,4,54,8,1,E17,4,17,4.0,J1,91
1004,4,55,8,1,F17,5,17,4.0,J1,88
1020,4,56,8,1,E16,4,16,4.0,J1,94
957,4,57,8,1,D18,3,18,4.0,J1,87
981,4,58,8,1,E18,4,18,4.0,J1,84
1005,4,59,8,1,F18,5,18,4.0,J1,85
934,4,60,8,1,C19,2,19,4.0,J1,83
958,4,61,8,1,D19,3,19,4.0,J1,80
982,4,62,8,1,E19,4,19,4.0,J1,81
1006,4,63,8,1,F19,5,19,4.0,J1,78
1164,4,64,10,1,B17,1,17,3.0,J1,92
1188,4,65,10,1,C17,2,17,3.0,J1,93
1212,4,66,10,1,D17,3,17,3.0,J1,90
1236,4,67,10,1,E17,4,17,3.0,J1,91
1260,4,68,10,1,F17,5,17,3.0,J1,88
1276,4,69,10,1,E16,4,16,3.0,J1,94
1165,4,70,10,1,B18,1,18,3.0,J1,89
1189,4,71,10,1,C18,2,18,3.0,J1,86
1213,4,72,10,1,D18,3,18,3.0,J1,87
1237,4,73,10,1,E18,4,18,3.0,J1,84
1261,4,74,10,1,F18,5,18,3.0,J1,85
1166,4,75,10,1,B19,1,19,3.0,J1,82
1190,4,76,10,1,C19,2,19,3.0,J1,83
1214,4,77,10,1,D19,3,19,3.0,J1,80
1238,4,78,10,1,E19,4,19,3.0,J1,81
1262,4,79,10,1,F19,5,19,3.0,J1,78
1420,4,80,12,1,B17,1,17,2.0,J1,92
1444,4,81,12,1,C17,2,17,2.0,J1,93
1468,4,82,12,1,D17,3,17,2.0,J1,90
1492,4,83,12,1,E17,4,17,2.0,J1,91
1516,4,84,12,1,F17,5,17,2.0,J1,88
1532,4,85,12,1,E16,4,16,2.0,J1,94
1421,4,86,12,1,B18,1,18,2.0,J1,89
1445,4,87,12,1,C18,2,18,2.0,J1,86
1469,4,88,12,1,D18,3,18,2.0,J1,87
1493,4,89,12,1,E18,4,18,2.0,J1,84
1517,4,90,12,1,F18,5,18,2.0,J1,85
1422,4,91,12,1,B19,1,19,2.0,J1,82
1446,4,92,12,1,C19,2,19,2.0,J1,83
1470,4,93,12,1,D19,3,19,2.0,J1,80
1494,4,94,12,1,E19,4,19,2.0,J1,81
1518,4,95,12,1,F19,5,19,2.0,J1,78
1676,4,96,14,1,B17,1,17,1.0,J1,92
1700,4,97,14,1,C17,2,17,1.0,J1,93
1724,4,98,14,1,D17,3,17,1.0,J1,90
1748,4,99,14,1,E17,4,17,1.0,J1,91
1772,4,100,14,1,F17,5,17,1.0,J1,88
1788,4,101,14,1,E16,4,16,1.0,J1,94
1677,4,102,14,1,B18,1,18,1.0,J1,89
1701,4,103,14,1,C18,2,18,1.0,J1,86
1725,4,104,14,1,D18,3,18,1.0,J1,87
1749,4,105,14,1,E18,4,18,1.0,J1,84
1773,4,106,14,1,F18,5,18,1.0,J1,85
1678,4,107,14,1,B19,1,19,1.0,J1,82
1702,4,108,14,1,C19,2,19,1.0,J1,83
1726,4,109,14,1,D19,3,19,1.0,J1,80
1750,4,110,14,1,E19,4,19,1.0,J1,81
1774,4,111,14,1,F19,5,19,1.0,J1,78
1932,4,112,16,1,B17,1,17,0.0,J1,92
1956,4,113,16,1,C17,2,17,0.0,J1,93
1980,4,114,16,1,D17,3,17,0.0,J1,90
2004,4,115,16,1,E17,4,17,0.0,J1,91
2028,4,116,16,1,F17,5,17,0.0,J1,88
2044,4,117,16,1,E16,4,16,0.0,J1,94
1933,4,118,16,1,B18,1,18,0.0,J1,89
1957,4,119,16,1,C18,2,18,0.0,J1,86
1981,4,120,16,1,D18,3,18,0.0,J1,87
2005,4,121,16,1,E18,4,18,0.0,J1,84
2029,4,122,16,1,F18,5,18,0.0,J1,85
1934,4,123,16,1,B19,1,19,0.0,J1,82
1958,4,124,16,1,C19,2,19,0.0,J1,83
1982,4,125,16,1,D19,3,19,0.0,J1,80
2006,4,126,16,1,E19,4,19,0.0,J1,81
2030,4,127,16,1,F19,5,19,0.0,J1,78
143,5,0,2,1,B20,1,20,7.0,J1,79
167,5,1,2,1,C20,2,20,7.0,J1,76
191,5,2,2,1,D20,3,20,7.0,J1,77
215,5,3,2,1,E20,4,20,7.0,J1,74
239,5,4,2,1,F20,5,20,7.0,J1,75
253,5,5,2,1,F16,5,16,7.0,J1,95
144,5,6,2,1,B21,1,21,7.0,J1,72
168,5,7,2,1,C21,2,21,7.0,J1,73
192,5,8,2,1,D21,3,21,7.0,J1,70
216,5,9,2,1,E21,4,21,7.0,J1,71
240,5,10,2,1,F21,5,21,7.0,J1,68
145,5,11,2,1,B22,1,22,7.0,J1,69
169,5,12,2,1,C22,2,22,7.0,J1,66
193,5,13,2,1,D22,3,22,7.0,J1,67
217,5,14,2,1,E22,4,22,7.0,J1,64
241,5,15,2,1,F22,5,22,7.0,J1,65
399,5,16,4,1,B20,1,20,6.0,J1,79
423,5,17,4,1,C20,2,20,6.0,J1,76
447,5,18,4,1,D20,3,20,6.0,J1,77
471,5,19,4,1,E20,4,20,6.0,J1,74
495,5,20,4,1,F20,5,20,6.0,J1,75
509,5,21,4,1,F16,5,16,6.0,J1,95
400,5,22,4,1,B21,1,21,6.0,J1,72
424,5,23,4,1,C21,2,21,6.0,J1,73
448,5,24,4,1,D21,3,21,6.0,J1,70
472,5,25,4,1,E21,4,21,6.0,J1,71
401,5,26,4,1,B22,1,22,6.0,J1,69
425,5,27,4,1,C22,2,22,6.0,J1,66
449,5,28,4,1,D22,3,22,6.0,J1,67
473,5,29,4,1,E22,4,22,6.0,J1,64
497,5,30,4,1,F22,5,22,6.0,J1,65
496,5,31,4,1,F21,5,21,6.0,J1,68
655,5,32,6,1,B20,1,20,5.0,J1,79
679,5,33,6,1,C20,2,20,5.0,J1,76
703,5,34,6,1,D20,3,20,5.0,J1,77
727,5,35,6,1,E20,4,20,5.0,J1,74
656,5,36,6,1,B21,1,21,5.0,J1,72
680,5,37,6,1,C21,2,21,5.0,J1,73
704,5,38,6,1,D21,3,21,5.0,J1,70
657,5,39,6,1,B22,1,22,5.0,J1,69
681,5,40,6,1,C22,2,22,5.0,J1,66
705,5,41,6,1,D22,3,22,5.0,J1,67
729,5,42,6,1,E22,4,22,5.0,J1,64
753,5,43,6,1,F22,5,22,5.0,J1,65
728,5,44,6,1,E21,4,21,5.0,J1,71
752,5,45,6,1,F21,5,21,5.0,J1,68
751,5,46,6,1,F20,5,20,5.0,J1,75
765,5,47,6,1,F16,5,16,5.0,J1,95
911,5,48,8,1,B20,1,20,4.0,J1,79
912,5,49,8,1,B21,1,21,4.0,J1,72
936,5,50,8,1,C21,2,21,4.0,J1,73
960,5,51,8,1,D21,3,21,4.0,J1,70
913,5,52,8,1,B22,1,22,4.0,J1,69
937,5,53,8,1,C22,2,22,4.0,J1,66
961,5,54,8,1,D22,3,22,4.0,J1,67
985,5,55,8,1,E22,4,22,4.0,J1,64
1009,5,56,8,1,F22,5,22,4.0,J1,65
984,5,57,8,1,E21,4,21,4.0,J1,71
1008,5,58,8,1,F21,5,21,4.0,J1,68
935,5,59,8,1,C20,2,20,4.0,J1,76
959,5,60,8,1,D20,3,20,4.0,J1,77
983,5,61,8,1,E20,4,20,4.0,J1,74
1007,5,62,8,1,F20,5,20,4.0,J1,75
1021,5,63,8,1,F16,5,16,4.0,J1,95
1168,5,64,10,1,B21,1,21,3.0,J1,72
1169,5,65,10,1,B22,1,22,3.0,J1,69
1193,5,66,10,1,C22,2,22,3.0,J1,66
1217,5,67,10,1,D22,3,22,3.0,J1,67
1241,5,68,10,1,E22,4,22,3.0,J1,64
1265,5,69,10,1,F22,5,22,3.0,J1,65
1192,5,70,10,1,C21,2,21,3.0,J1,73
1216,5,71,10,1,D21,3,21,3.0,J1,70
1240,5,72,10,1,E21,4,21,3.0,J1,71
1264,5,73,10,1,F21,5,21,3.0,J1,68
1167,5,74,10,1,B20,1,20,3.0,J1,79
1191,5,75,10,1,C20,2,20,3.0,J1,76
1215,5,76,10,1,D20,3,20,3.0,J1,77
1239,5,77,10,1,E20,4,20,3.0,J1,74
1263,5,78,10,1,F20,5,20,3.0,J1,75
1277,5,79,10,1,F16,5,16,3.0,J1,95
1425,5,80,12,1,B22,1,22,2.0,J1,69
1449,5,81,12,1,C22,2,22,2.0,J1,66
1473,5,82,12,1,D22,3,22,2.0,J1,67
1497,5,83,12,1,E22,4,22,2.0,J1,64
1521,5,84,12,1,F22,5,22,2.0,J1,65
1424,5,85,12,1,B21,1,21,2.0,J1,72
1448,5,86,12,1,C21,2,21,2.0,J1,73
1472,5,87,12,1,D21,3,21,2.0,J1,70
1496,5,88,12,1,E21,4,21,2.0,J1,71
1520,5,89,12,1,F21,5,21,2.0,J1,68
1423,5,90,12,1,B20,1,20,2.0,J1,79
1447,5,91,12,1,C20,2,20,2.0,J1,76
1471,5,92,12,1,D20,3,20,2.0,J1,77
1495,5,93,12,1,E20,4,20,2.0,J1,74
1519,5,94,12,1,F20,5,20,2.0,J1,75
1533,5,95,12,1,F16,5,16,2.0,J1,95
1681,5,96,14,1,B22,1,22,1.0,J1,69
1705,5,97,14,1,C22,2,22,1.0,J1,66
1729,5,98,14,1,D22,3,22,1.0,J1,67
1753,5,99,14,1,E22,4,22,1.0,J1,64
1777,5,100,14,1,F22,5,22,1.0,J1,65
1680,5,101,14,1,B21,1,21,1.0,J1,72
1704,5,102,14,1,C21,2,21,1.0,J1,73
1728,5,103,14,1,D21,3,21,1.0,J1,70
1752,5,104,14,1,E21,4,21,1.0,J1,71
1776,5,105,14,1,F21,5,21,1.0,J1,68
1679,5,106,14,1,B20,1,20,1.0,J1,79
1703,5,107,14,1,C20,2,20,1.0,J1,76
1727,5,108,14,1,D20,3,20,1.0,J1,77
1751,5,109,14,1,E20,4,20,1.0,J1,74
1775,5,110,14,1,F20,5,20,1.0,J1,75
1789,5,111,14,1,F16,5,16,1.0,J1,95
1937,5,112,16,1,B22,1,22,0.0,J1,69
1961,5,113,16,1,C22,2,22,0.0,J1,66
1985,5,114,16,1,D22,3,22,0.0,J1,67
2009,5,115,16,1,E22,4,22,0.0,J1,64
2033,5,116,16,1,F22,5,22,0.0,J1,65
1936,5,117,16,1,B21,1,21,0.0,J1,72
1960,5,118,16,1,C21,2,21,0.0,J1,73
1984,5,119,16,1,D21,3,21,0.0,J1,70
2008,5,120,16,1,E21,4,21,0.0,J1,71
2032,5,121,16,1,F21,5,21,0.0,J1,68
1935,5,122,16,1,B20,1,20,0.0,J1,79
1959,5,123,16,1,C20,2,20,0.0,J1,76
1983,5,124,16,1,D20,3,20,0.0,J1,77
2007,5,125,16,1,E20,4,20,0.0,J1,74
2031,5,126,16,1,F20,5,20,0.0,J1,75
2045,5,127,16,1,F16,5,16,0.0,J1,95
149,6,0,2,1,B27,1,27,7.0,J1,111
173,6,1,2,1,C27,2,27,7.0,J1,108
197,6,2,2,1,D27,3,27,7.0,J1,109
246,6,3,2,1,F28,5,28,7.0,J1,100
219,6,4,2,1,E25,4,25,7.0,J1,116
150,6,5,2,1,B28,1,28,7.0,J1,104
174,6,6,2,1,C28,2,28,7.0,J1,105
198,6,7,2,1,D28,3,28,7.0,J1,102
223,6,8,2,1,E29,4,29,7.0,J1,96
218,6,9,2,1,E24,4,24,7.0,J1,123
151,6,10,2,1,B29,1,29,7.0,J1,101
175,6,11,2,1,C29,2,29,7.0,J1,98
199,6,12,2,1,D29,3,29,7.0,J1,99
247,6,13,2,1,F29,5,29,7.0,J1,97
255,6,14,2,1,F23,5,23,7.0,J1,127
254,6,15,2,1,E23,4,23,7.0,J1,126
405,6,16,4,1,B27,1,27,6.0,J1,111
429,6,17,4,1,C27,2,27,6.0,J1,108
453,6,18,4,1,D27,3,27,6.0,J1,109
502,6,19,4,1,F28,5,28,6.0,J1,100
475,6,20,4,1,E25,4,25,6.0,J1,116
406,6,21,4,1,B28,1,28,6.0,J1,104
430,6,22,4,1,C28,2,28,6.0,J1,105
454,6,23,4,1,D28,3,28,6.0,J1,102
479,6,24,4,1,E29,4,29,6.0,J1,96
407,6,25,4,1,B29,1,29,6.0,J1,101
431,6,26,4,1,C29,2,29,6.0,J1,98
455,6,27,4,1,D29,3,29,6.0,J1,99
503,6,28,4,1,F29,5,29,6.0,J1,97
511,6,29,4,1,F23,5,23,6.0,J1,127
510,6,30,4,1,E23,4,23,6.0,J1,126
474,6,31,4,1,E24,4,24,6.0,J1,123
661,6,32,6,1,B27,1,27,5.0,J1,111
685,6,33,6,1,C27,2,27,5.0,J1,108
709,6,34,6,1,D27,3,27,5.0,J1,109
758,6,35,6,1,F28,5,28,5.0,J1,100
662,6,36,6,1,B28,1,28,5.0,J1,104
686,6,37,6,1,C28,2,28,5.0,J1,105
663,6,38,6,1,B29,1,29,5.0,J1,101
687,6,39,6,1,C29,2,29,5.0,J1,98
711,6,40,6,1,D29,3,29,5.0,J1,99
759,6,41,6,1,F29,5,29,5.0,J1,97
767,6,42,6,1,F23,5,23,5.0,J1,127
766,6,43,6,1,E23,4,23,5.0,J1,126
710,6,44,6,1,D28,3,28,5.0,J1,102
735,6,45,6,1,E29,4,29,5.0,J1,96
730,6,46,6,1,E24,4,24,5.0,J1,123
731,6,47,6,1,E25,4,25,5.0,J1,116
917,6,48,8,1,B27,1,27,4.0,J1,111
918,6,49,8,1,B28,1,28,4.0,J1,104
942,6,50,8,1,C28,2,28,4.0,J1,105
919,6,51,8,1,B29,1,29,4.0,J1,101
943,6,52,8,1,C29,2,29,4.0,J1,98
967,6,53,8,1,D29,3,29,4.0,J1,99
1015,6,54,8,1,F29,5,29,4.0,J1,97
1023,6,55,8,1,F23,5,23,4.0,J1,127
1022,6,56,8,1,E23,4,23,4.0,J1,126
966,6,57,8,1,D28,3,28,4.0,J1,102
991,6,58,8,1,E29,4,29,4.0,J1,96
986,6,59,8,1,E24,4,24,4.0,J1,123
941,6,60,8,1,C27,2,27,4.0,J1,108
965,6,61,8,1,D27,3,27,4.0,J1,109
1014,6,62,8,1,F28,5,28,4.0,J1,100
987,6,63,8,1,E25,4,25,4.0,J1,116
1175,6,64,10,1,B29,1,29,3.0,J1,101
1199,6,65,10,1,C29,2,29,3.0,J1,98
1223,6,66,10,1,D29,3,29,3.0,J1,99
1271,6,67,10,1,F29,5,29,3.0,J1,97
1279,6,68,10,1,F23,5,23,3.0,J1,127
1278,6,69,10,1,E23,4,23,3.0,J1,126
1174,6,70,10,1,B28,1,28,3.0,J1,104
1198,6,71,10,1,C28,2,28,3.0,J1,105
1222,6,72,10,1,D28,3,28,3.0,J1,102
1247,6,73,10,1,E29,4,29,3.0,J1,96
1242,6,74,10,1,E24,4,24,3.0,J1,123
1173,6,75,10,1,B27,1,27,3.0,J1,111
1197,6,76,10,1,C27,2,27,3.0,J1,108
1221,6,77,10,1,D27,3,27,3.0,J1,109
1270,6,78,10,1,F28,5,28,3.0,J1,100
1243,6,79,10,1,E25,4,25,3.0,J1,116
1431,6,80,12,1,B29,1,29,2.0,J1,101
1455,6,81,12,1,C29,2,29,2.0,J1,98
1479,6,82,12,1,D29,3,29,2.0,J1,99
1527,6,83,12,1,F29,5,29,2.0,J1,97
1535,6,84,12,1,F23,5,23,2.0,J1,127
1534,6,85,12,1,E23,4,23,2.0,J1,126
1430,6,86,12,1,B28,1,28,2.0,J1,104
1454,6,87,12,1,C28,2,28,2.0,J1,105
1478,6,88,12,1,D28,3,28,2.0,J1,102
1503,6,89,12,1,E29,4,29,2.0,J1,96
1498,6,90,12,1,E24,4,24,2.0,J1,123
1429,6,91,12,1,B27,1,27,2.0,J1,111
1453,6,92,12,1,C27,2,27,2.0,J1,108
1477,6,93,12,1,D27,3,27,2.0,J1,109
1526,6,94,12,1,F28,5,28,2.0,J1,100
1499,6,95,12,1,E25,4,25,2.0,J1,116
1687,6,96,14,1,B29,1,29,1.0,J1,101
1711,6,97,14,1,C29,2,29,1.0,J1,98
1735,6,98,14,1,D29,3,29,1.0,J1,99
1783,6,99,14,1,F29,5,29,1.0,J1,97
1791,6,100,14,1,F23,5,23,1.0,J1,127
1790,6,101,14,1,E23,4,23,1.0,J1,126
1686,6,102,14,1,B28,1,28,1.0,J1,104
1710,6,103,14,1,C28,2,28,1.0,J1,105
1734,6,104,14,1,D28,3,28,1.0,J1,102
1759,6,105,14,1,E29,4,29,1.0,J1,96
1754,6,106,14,1,E24,4,24,1.0,J1,123
1685,6,107,14,1,B27,1,27,1.0,J1,111
1709,6,108,14,1,C27,2,27,1.0,J1,108
1733,6,109,14,1,D27,3,27,1.0,J1,109
1782,6,110,14,1,F28,5,28,1.0,J1,100
1755,6,111,14,1,E25,4,25,1.0,J1,116
1943,6,112,16,1,B29,1,29,0.0,J1,101
1967,6,113,16,1,C29,2,29,0.0,J1,98
1991,6,114,16,1,D29,3,29,0.0,J1,99
2039,6,115,16,1,F29,5,29,0.0,J1,97
2047,6,116,16,1,F23,5,23,0.0,J1,127
2046,6,117,16,1,E23,4,23,0.0,J1,126
1942,6,118,16,1,B28,1,28,0.0,J1,104
1966,6,119,16,1,C28,2,28,0.0,J1,105
1990,6,120,16,1,D28,3,28,0.0,J1,102
2015,6,121,16,1,E29,4,29,0.0,J1,96
2010,6,122,16,1,E24,4,24,0.0,J1,123
1941,6,123,16,1,B27,1,27,0.0,J1,111
1965,6,124,16,1,C27,2,27,0.0,J1,108
1989,6,125,16,1,D27,3,27,0.0,J1,109
2038,6,126,16,1,F28,5,28,0.0,J1,100
2011,6,127,16,1,E25,4,25,0.0,J1,116
146,7,0,2,1,B24,1,24,7.0,J1,124
170,7,1,2,1,C24,2,24,7.0,J1,125
194,7,2,2,1,D24,3,24,7.0,J1,122
221,7,3,2,1,E27,4,27,7.0,J1,106
244,7,4,2,1,F26,5,26,7.0,J1,110
242,7,5,2,1,F24,5,24,7.0,J1,120
147,7,6,2,1,B25,1,25,7.0,J1,121
171,7,7,2,1,C25,2,25,7.0,J1,118
195,7,8,2,1,D25,3,25,7.0,J1,119
245,7,9,2,1,F27,5,27,7.0,J1,107
220,7,10,2,1,E26,4,26,7.0,J1,113
148,7,11,2,1,B26,1,26,7.0,J1,114
172,7,12,2,1,C26,2,26,7.0,J1,115
196,7,13,2,1,D26,3,26,7.0,J1,112
222,7,14,2,1,E28,4,28,7.0,J1,103
243,7,15,2,1,F25,5,25,7.0,J1,117
402,7,16,4,1,B24,1,24,6.0,J1,124
426,7,17,4,1,C24,2,24,6.0,J1,125
450,7,18,4,1,D24,3,24,6.0,J1,122
477,7,19,4,1,E27,4,27,6.0,J1,106
500,7,20,4,1,F26,5,26,6.0,J1,110
498,7,21,4,1,F24,5,24,6.0,J1,120
403,7,22,4,1,B25,1,25,6.0,J1,121
427,7,23,4,1,C25,2,25,6.0,J1,118
451,7,24,4,1,D25,3,25,6.0,J1,119
501,7,25,4,1,F27,5,27,6.0,J1,107
404,7,26,4,1,B26,1,26,6.0,J1,114
428,7,27,4,1,C26,2,26,6.0,J1,115
452,7,28,4,1,D26,3,26,6.0,J1,112
478,7,29,4,1,E28,4,28,6.0,J1,103
499,7,30,4,1,F25,5,25,6.0,J1,117
476,7,31,4,1,E26,4,26,6.0,J1,113
658,7,32,6,1,B24,1,24,5.0,J1,124
682,7,33,6,1,C24,2,24,5.0,J1,125
706,7,34,6,1,D24,3,24,5.0,J1,122
733,7,35,6,1,E27,4,27,5.0,J1,106
659,7,36,6,1,B25,1,25,5.0,J1,121
683,7,37,6,1,C25,2,25,5.0,J1,118
707,7,38,6,1,D25,3,25,5.0,J1,119
660,7,39,6,1,B26,1,26,5.0,J1,114
684,7,40,6,1,C26,2,26,5.0,J1,115
708,7,41,6,1,D26,3,26,5.0,J1,112
734,7,42,6,1,E28,4,28,5.0,J1,103
755,7,43,6,1,F25,5,25,5.0,J1,117
757,7,44,6,1,F27,5,27,5.0,J1,107
732,7,45,6,1,E26,4,26,5.0,J1,113
756,7,46,6,1,F26,5,26,5.0,J1,110
754,7,47,6,1,F24,5,24,5.0,J1,120
914,7,48,8,1,B24,1,24,4.0,J1,124
915,7,49,8,1,B25,1,25,4.0,J1,121
939,7,50,8,1,C25,2,25,4.0,J1,118
963,7,51,8,1,D25,3,25,4.0,J1,119
916,7,52,8,1,B26,1,26,4.0,J1,114
940,7,53,8,1,C26,2,26,4.0,J1,115
964,7,54,8,1,D26,3,26,4.0,J1,112
990,7,55,8,1,E28,4,28,4.0,J1,103
1011,7,56,8,1,F25,5,25,4.0,J1,117
1013,7,57,8,1,F27,5,27,4.0,J1,107
988,7,58,8,1,E26,4,26,4.0,J1,113
938,7,59,8,1,C24,2,24,4.0,J1,125
962,7,60,8,1,D24,3,24,4.0,J1,122
989,7,61,8,1,E27,4,27,4.0,J1,106
1012,7,62,8,1,F26,5,26,4.0,J1,110
1010,7,63,8,1,F24,5,24,4.0,J1,120
1171,7,64,10,1,B25,1,25,3.0,J1,121
1172,7,65,10,1,B26,1,26,3.0,J1,114
1196,7,66,10,1,C26,2,26,3.0,J1,115
1220,7,67,10,1,D26,3,26,3.0,J1,112
1246,7,68,10,1,E28,4,28,3.0,J1,103
1267,7,69,10,1,F25,5,25,3.0,J1,117
1195,7,70,10,1,C25,2,25,3.0,J1,118
1219,7,71,10,1,D25,3,25,3.0,J1,119
1269,7,72,10,1,F27,5,27,3.0,J1,107
1244,7,73,10,1,E26,4,26,3.0,J1,113
1170,7,74,10,1,B24,1,24,3.0,J1,124
1194,7,75,10,1,C24,2,24,3.0,J1,125
1218,7,76,10,1,D24,3,24,3.0,J1,122
1245,7,77,10,1,E27,4,27,3.0,J1,106
1268,7,78,10,1,F26,5,26,3.0,J1,110
1266,7,79,10,1,F24,5,24,3.0,J1,120
1428,7,80,12,1,B26,1,26,2.0,J1,114
1452,7,81,12,1,C26,2,26,2.0,J1,115
1476,7,82,12,1,D26,3,26,2.0,J1,112
1502,7,83,12,1,E28,4,28,2.0,J1,103
1523,7,84,12,1,F25,5,25,2.0,J1,117
1427,7,85,12,1,B25,1,25,2.0,J1,121
1451,7,86,12,1,C25,2,25,2.0,J1,118
1475,7,87,12,1,D25,3,25,2.0,J1,119
1525,7,88,12,1,F27,5,27,2.0,J1,107
1500,7,89,12,1,E26,4,26,2.0,J1,113
1426,7,90,12,1,B24,1,24,2.0,J1,124
1450,7,91,12,1,C24,2,24,2.0,J1,125
1474,7,92,12,1,D24,3,24,2.0,J1,122
1501,7,93,12,1,E27,4,27,2.0,J1,106
1524,7,94,12,1,F26,5,26,2.0,J1,110
1522,7,95,12,1,F24,5,24,2.0,J1,120
1684,7,96,14,1,B26,1,26,1.0,J1,114
1708,7,97,14,1,C26,2,26,1.0,J1,115
1732,7,98,14,1,D26,3,26,1.0,J1,112
1758,7,99,14,1,E28,4,28,1.0,J1,103
1779,7,100,14,1,F25,5,25,1.0,J1,117
1683,7,101,14,1,B25,1,25,1.0,J1,121
1707,7,102,14,1,C25,2,25,1.0,J1,118
1731,7,103,14,1,D25,3,25,1.0,J1,119
1781,7,104,14,1,F27,5,27,1.0,J1,107
1756,7,105,14,1,E26,4,26,1.0,J1,113
1682,7,106,14,1,B24,1,24,1.0,J1,124
1706,7,107,14,1,C24,2,24,1.0,J1,125
1730,7,108,14,1,D24,3,24,1.0,J1,122
1757,7,109,14,1,E27,4,27,1.0,J1,106
1780,7,110,14,1,F26,5,26,1.0,J1,110
1778,7,111,14,1,F24,5,24,1.0,J1,120
1940,7,112,16,1,B26,1,26,0.0,J1,114
1964,7,113,16,1,C26,2,26,0.0,J1,115
1988,7,114,16,1,D26,3,26,0.0,J1,112
2014,7,115,16,1,E28,4,28,0.0,J1,103
2035,7,116,16,1,F25,5,25,0.0,J1,117
1939,7,117,16,1,B25,1,25,0.0,J1,121
1963,7,118,16,1,C25,2,25,0.0,J1,118
1987,7,119,16,1,D25,3,25,0.0,J1,119
2037,7,120,16,1,F27,5,27,0.0,J1,107
2012,7,121,16,1,E26,4,26,0.0,J1,113
1938,7,122,16,1,B24,1,24,0.0,J1,124
1962,7,123,16,1,C24,2,24,0.0,J1,125
1986,7,124,16,1,D24,3,24,0.0,J1,122
2013,7,125,16,1,E27,4,27,0.0,J1,106
2036,7,126,16,1,F26,5,26,0.0,J1,110
2034,7,127,16,1,F24,5,24,0.0,J1,120
5,8,0,1,1,B8,1,8,7.0,J2,133
53,8,1,1,1,D8,3,8,7.0,J2,131
101,8,2,1,1,F8,5,8,7.0,J2,129
52,8,3,1,1,D7,3,7,7.0,J2,134
76,8,4,1,1,E7,4,7,7.0,J2,135
3,8,5,1,1,B6,1,6,7.0,J2,143
75,8,6,1,1,E6,4,6,7.0,J2,138
99,8,7,1,1,F6,5,6,7.0,J2,139
2,8,8,1,1,B5,1,5,7.0,J2,146
50,8,9,1,1,D5,3,5,7.0,J2,144
98,8,10,1,1,F5,5,5,7.0,J2,142
120,8,11,1,1,E2,4,2,7.0,J2,158
1,8,12,1,1,B4,1,4,7.0,J2,153
25,8,13,1,1,C4,2,4,7.0,J2,150
49,8,14,1,1,D4,3,4,7.0,J2,151
73,8,15,1,1,E4,4,4,7.0,J2,148
261,8,16,3,1,B8,1,8,6.0,J2,133
309,8,17,3,1,D8,3,8,6.0,J2,131
357,8,18,3,1,F8,5,8,6.0,J2,129
308,8,19,3,1,D7,3,7,6.0,J2,134
332,8,20,3,1,E7,4,7,6.0,J2,135
283,8,21,3,1,C6,2,6,6.0,J2,140
331,8,22,3,1,E6,4,6,6.0,J2,138
355,8,23,3,1,F6,5,6,6.0,J2,139
